station_complex_id,dow,hour,mean_ridership,pred_ridership,n_obs
154,1,1,7.76,8.287718592450062,75
154,1,2,5.712328767123288,5.304809592930981,73
154,1,3,6.635135135135135,6.0242229957117495,74
154,1,4,9.6,10.61636550403855,75
154,1,5,42.53333333333333,42.19838707150564,75
154,1,6,165.17333333333335,157.48499115918645,75
154,1,7,488.6666666666667,491.46783539115944,75
154,1,8,647.9066666666666,636.8471493087201,75
154,1,9,410.84,405.3396894423846,75
154,1,10,250.02666666666667,245.52257920097404,75
154,1,11,221.18666666666667,236.02658122562613,75
154,1,12,224.06666666666666,241.00842519428954,75
154,1,13,239.69333333333333,248.86863790691456,75
154,1,14,284.06666666666666,288.4353662813923,75
154,1,15,333.72,333.4902384154089,75
154,1,16,327.25333333333333,331.881715235623,75
154,1,17,370.74666666666667,365.4731657944905,75
154,1,18,301.41333333333336,305.8454475202659,75
154,1,19,190.58666666666667,198.66051644902402,75
154,1,20,131.65333333333334,130.91039536419598,75
154,1,21,100.16,95.2242010209885,75
154,1,22,67.21333333333334,73.14802197062605,75
154,1,23,41.12,42.5376546300246,75
154,2,0,18.76,19.454377129270522,75
154,2,1,8.236842105263158,8.927910337286317,76
154,2,2,5.276315789473684,5.856864317745273,76
154,2,3,6.1066666666666665,6.172202932600359,75
154,2,4,11.586666666666666,11.07932399291455,75
154,2,5,45.81578947368421,42.84120265277734,76
154,2,6,167.02631578947367,155.76181034475573,76
154,2,7,475.4078947368421,489.5858111289638,76
154,2,8,657.2631578947369,632.7040184242578,76
154,2,9,416.60526315789474,400.278257545329,76
154,2,10,253.8684210526316,244.43476249511627,76
154,2,11,232.52631578947367,235.02308912473598,76
154,2,12,245.47368421052633,240.89197321113113,76
154,2,13,257.6578947368421,251.10035453674382,76
154,2,14,289.3421052631579,288.8038114065231,76
154,2,15,332.0921052631579,331.9041620224521,76
154,2,16,327.4736842105263,329.6405638641551,76
154,2,17,361.7368421052632,362.62738184557566,76
154,2,18,320.9605263157895,309.20280871042723,76
154,2,19,199.92105263157896,199.4749473499826,76
154,2,20,135.85526315789474,137.13117674090213,76
154,2,21,99.34210526315789,97.8786483117312,76
154,2,22,73.86842105263158,75.6610275374465,76
154,2,23,42.96052631578947,44.56955278542946,76
154,3,0,19.72,19.966184335348114,75
154,3,1,8.466666666666667,8.972812727812688,75
154,3,2,6.5,5.994149708420131,74
154,3,3,7.2465753424657535,6.526577424132545,73
154,3,4,11.706666666666667,11.036923200890188,75
154,3,5,44.93333333333333,42.3190551627465,75
154,3,6,154.52,153.2963149823329,75
154,3,7,467.37333333333333,477.6914629903972,75
154,3,8,610.6666666666666,615.8880286746194,75
154,3,9,397.1066666666667,390.74769989585343,75
154,3,10,250.37333333333333,243.41102536714882,75
154,3,11,228.70666666666668,235.06946285129263,75
154,3,12,229.13333333333333,240.07132782301525,75
154,3,13,240.38666666666666,248.6387051975764,75
154,3,14,287.81333333333333,289.05757352174646,75
154,3,15,336.1333333333333,336.417800794538,75
154,3,16,339.02666666666664,333.25747375797584,75
154,3,17,379.4533333333333,366.1140553189012,75
154,3,18,309.53333333333336,308.0099643437908,75
154,3,19,214.14666666666668,217.00342503784572,75
154,3,20,146.44,141.6252097067066,75
154,3,21,105.22666666666667,102.74733689686921,75
154,3,22,81.12,84.69335482749769,75
154,3,23,48.45333333333333,48.14710264403449,75
154,4,0,21.493333333333332,22.234585941668787,75
154,4,1,10.094594594594595,10.422517227240313,74
154,4,2,5.783783783783784,5.9141117349959735,74
154,4,3,6.055555555555555,6.2726051337260635,72
154,4,4,11.797297297297296,11.162794682568197,74
154,4,5,40.56,41.4133253546159,75
154,4,6,135.72,137.55316455436727,75
154,4,7,405.94666666666666,402.3426402923497,75
154,4,8,469.70666666666665,470.33115943257087,75
154,4,9,323.28,332.9605011713874,75
154,4,10,239.84,247.85900932396083,75
154,4,11,241.85333333333332,245.21655670078437,75
154,4,12,255.96,247.69540167413987,75
154,4,13,263.0933333333333,252.47385347592194,75
154,4,14,317.97333333333336,296.1733335549805,75
154,4,15,351.8,347.8710044536041,75
154,4,16,364.36,347.23603189705403,75
154,4,17,404.6,375.45941514674206,75
154,4,18,368.81333333333333,330.843186126552,75
154,4,19,251.05333333333334,230.583531524631,75
154,4,20,178.57333333333332,164.78718283779472,75
154,4,21,131.33333333333334,127.23582719953883,75
154,4,22,103.28,102.59396508946723,75
154,4,23,70.69333333333333,68.95090685766458,75
154,5,0,37.770270270270274,34.62128648305173,74
154,5,1,16.98611111111111,16.69674780657031,72
154,5,2,8.180555555555555,8.600132227694544,72
154,5,3,6.069444444444445,6.779684306407585,72
154,5,4,8.794520547945206,8.688552818295864,73
154,5,5,16.027397260273972,15.771057853510014,73
154,5,6,37.4054054054054,38.004176692794516,74
154,5,7,71.98648648648648,71.86975554805306,74
154,5,8,117.0,114.79770048873756,74
154,5,9,164.58904109589042,167.5821474581552,73
154,5,10,195.64383561643837,232.74882774605442,73
154,5,11,221.58904109589042,240.5184463074503,73
154,5,12,237.3108108108108,242.73014311034194,74
154,5,13,251.90540540540542,258.77770382117507,74
154,5,14,236.3108108108108,242.78012676660737,74
154,5,15,233.74324324324326,236.28867305145252,74
154,5,16,222.86486486486487,228.67683918039882,74
154,5,17,219.78666666666666,225.06657449647014,75
154,5,18,216.42666666666668,233.98199839243796,75
154,5,19,177.98648648648648,178.8603834629065,74
154,5,20,135.3108108108108,141.68507481427307,74
154,5,21,105.17333333333333,107.00249020773813,75
154,5,22,94.94594594594595,97.45634022971838,74
154,5,23,68.97260273972603,66.93104266750694,73
154,6,0,33.58108108108108,34.012500331016575,74
154,6,1,18.36986301369863,17.155866978617293,73
154,6,2,8.875,8.610329185008,72
154,6,3,7.175675675675675,6.7941844720376485,74
154,6,4,8.67123287671233,8.677133615211657,73
154,6,5,13.36986301369863,13.666171076335248,73
154,6,6,32.82432432432432,34.772801390615385,74
154,6,7,54.67123287671233,54.981190133394655,73
154,6,8,84.74324324324324,85.05625100062758,74
154,6,9,132.9041095890411,135.78677330949708,73
154,6,10,173.41095890410958,179.86098985376393,73
154,6,11,220.56756756756758,220.45778959634475,74
154,6,12,270.1216216216216,257.68368450203917,74
154,6,13,234.71621621621622,235.0826627385255,74
154,6,14,219.3835616438356,227.84647862661515,73
154,6,15,183.45945945945945,185.39591043540867,74
154,6,16,176.58666666666667,181.45515010365486,75
154,6,17,168.16,170.05936704235384,75
154,6,18,150.8783783783784,157.83466541642994,74
154,6,19,113.70270270270271,116.50652475229637,74
154,6,20,90.86666666666666,93.42096031813844,75
154,6,21,73.93333333333334,74.05090592476634,75
154,6,22,55.95945945945946,57.95111056468536,74
154,6,23,33.445945945945944,34.81222097325072,74
155,0,0,21.2972972972973,20.671846432794574,74
155,0,1,7.837837837837838,7.576064007564756,74
155,0,2,5.397260273972603,5.307513827877171,73
155,0,3,6.202702702702703,6.132315514601053,74
155,0,4,10.106666666666667,10.823606992372236,75
155,0,5,41.16,40.67038746772122,75
155,0,6,140.69333333333333,137.036197732013,75
155,0,7,434.41333333333336,435.1894166993746,75
155,0,8,674.9333333333333,662.6186986293942,75
155,0,9,408.05333333333334,413.6479047565964,75
155,0,10,272.36,264.7129327742638,75
155,0,11,250.14666666666668,255.9922616966031,75
155,0,12,249.05333333333334,257.42322316312953,75
155,0,13,262.37333333333333,269.448934046822,75
155,0,14,283.74666666666667,297.0357081951335,75
155,0,15,389.2133333333333,382.944676554502,75
155,0,16,405.1333333333333,385.0754512756439,75
155,0,17,414.3333333333333,398.57104905096776,75
155,0,18,319.82666666666665,316.1077445702604,75
155,0,19,201.37333333333333,202.02149454903864,75
155,0,20,137.06666666666666,139.39147255254957,75
155,0,21,82.0,82.90871749362995,75
155,0,22,65.61333333333333,69.15773795090473,75
155,0,23,50.333333333333336,50.03366498399418,75
155,1,0,18.373333333333335,20.36887803971276,75
155,1,1,6.891891891891892,7.507498214788229,74
155,1,2,4.561643835616438,5.270368639232527,73
155,1,3,5.621621621621622,6.121628742113394,74
155,1,4,11.88,11.896922360593367,75
155,1,5,44.70666666666666,43.17744623088246,75
155,1,6,164.70666666666668,155.81750439852445,75
155,1,7,535.9466666666667,508.122888826409,75
155,1,8,845.6666666666666,807.7578401744001,75
155,1,9,516.3333333333334,527.1142980540736,75
155,1,10,299.9066666666667,288.78584147433577,75
155,1,11,262.52,277.1007463817169,75
155,1,12,253.69333333333333,276.6516444008499,75
155,1,13,274.2,296.1825227035465,75
155,1,14,304.52,326.81654587496337,75
155,1,15,426.52,412.23596170091025,75
155,1,16,420.08,412.8220828653031,75
155,1,17,464.08,454.60254304446823,75
155,1,18,376.52,361.95012447732756,75
155,1,19,223.06666666666666,243.16286993726433,75
155,1,20,149.57333333333332,154.55155339599725,75
155,1,21,98.62666666666667,96.25876436504177,75
155,1,22,71.46666666666667,75.24077176725847,75
155,1,23,54.38666666666666,54.7379500733473,75
155,2,0,20.24,21.898641190722575,75
155,2,1,7.092105263157895,8.16081202304002,76
155,2,2,5.453333333333333,5.789785951536592,75
155,2,3,6.657894736842105,6.2881785927497456,76
155,2,4,12.447368421052632,12.069723520838679,76
155,2,5,42.89473684210526,42.79261362666383,76
155,2,6,155.14473684210526,154.08932737277374,76
155,2,7,520.3815789473684,504.24803577023016,76
155,2,8,851.7763157894736,801.2060608604962,76
155,2,9,525.7894736842105,521.6002937399247,76
155,2,10,312.38157894736844,289.68484574074307,76
155,2,11,281.61842105263156,278.8931564264435,76
155,2,12,275.9078947368421,279.7620945458498,76
155,2,13,285.57894736842104,296.3022975575992,76
155,2,14,301.9736842105263,325.06825699659964,76
155,2,15,430.5657894736842,409.87429026773316,76
155,2,16,417.5657894736842,410.12667163000714,76
155,2,17,465.6578947368421,452.9722633260194,76
155,2,18,369.9605263157895,359.9659665116607,76
155,2,19,238.02631578947367,242.94714975219784,76
155,2,20,154.51315789473685,158.2550463701546,76
155,2,21,103.72368421052632,104.70254957353006,76
155,2,22,70.40789473684211,77.16231649674258,76
155,2,23,56.53947368421053,58.691000417589954,76
155,3,0,21.933333333333334,22.65573962587844,75
155,3,1,9.0,8.341751253078042,75
155,3,2,6.013513513513513,5.943880839546619,74
155,3,3,6.123287671232877,6.5968497240173045,73
155,3,4,13.613333333333333,12.280813412508826,75
155,3,5,42.61333333333334,42.233994286732674,75
155,3,6,149.26666666666668,151.69181811216424,75
155,3,7,507.94666666666666,493.1570066994178,75
155,3,8,788.8933333333333,778.0167505283359,75
155,3,9,500.76,510.8919029590602,75
155,3,10,310.9866666666667,288.1011618032481,75
155,3,11,270.3333333333333,277.3665801427068,75
155,3,12,265.50666666666666,278.43610771670717,75
155,3,13,280.2133333333333,297.4129244837778,75
155,3,14,303.9866666666667,328.6612962723271,75
155,3,15,422.82666666666665,423.5836091996203,75
155,3,16,421.4266666666667,425.7986194128235,75
155,3,17,479.05333333333334,459.85986935553024,75
155,3,18,388.05333333333334,364.3446769679051,75
155,3,19,246.2,249.5868767184591,75
155,3,20,170.57333333333332,166.0956439244219,75
155,3,21,110.82666666666667,105.46009031427826,75
155,3,22,82.89333333333333,82.1038356529229,75
155,3,23,63.17333333333333,60.724614470641406,75
155,4,0,23.72972972972973,24.5486300350412,74
155,4,1,8.287671232876713,9.709046705069003,73
155,4,2,6.917808219178082,6.425432234303807,73
155,4,3,7.797297297297297,7.801609196633741,74
155,4,4,12.92,12.278987982502947,75
155,4,5,43.61333333333334,42.31883505455962,75
155,4,6,139.52,137.84474720970255,75
155,4,7,426.96,430.6730082392888,75
155,4,8,597.84,585.4709260166131,75
155,4,9,402.29333333333335,398.46883354363837,75
155,4,10,297.84,297.4804638851239,75
155,4,11,289.1066666666667,289.73336917695156,75
155,4,12,308.88,292.9107007098811,75
155,4,13,307.4,305.8511342073016,75
155,4,14,343.36,341.87344752794496,75
155,4,15,460.70666666666665,431.88865702175787,75
155,4,16,462.1333333333333,434.43818258544337,75
155,4,17,509.97333333333336,477.966365771554,75
155,4,18,452.64,403.8499199393941,75
155,4,19,321.24,265.8089796236984,75
155,4,20,218.6,198.85692756054095,75
155,4,21,154.34666666666666,142.41705211624495,75
155,4,22,121.37333333333333,110.23381489034645,75
155,4,23,94.41333333333333,91.28820074963232,75
155,5,0,42.76,41.21824975174077,75
155,5,1,17.986666666666668,16.371245859445935,75
155,5,2,9.555555555555555,8.899886782774935,72
155,5,3,8.602739726027398,7.929752954344402,73
155,5,4,10.722222222222221,9.963693337247985,72
155,5,5,16.383561643835616,17.014170114616572,73
155,5,6,39.47945205479452,39.08727221020004,73
155,5,7,96.44594594594595,97.77354350146024,74
155,5,8,151.77027027027026,154.04378834367688,74
155,5,9,202.22666666666666,207.63344550943015,75
155,5,10,260.72,270.30596676282204,75
155,5,11,313.6986301369863,298.81025752281766,73
155,5,12,344.90410958904107,326.15087884714166,73
155,5,13,343.3783783783784,332.22340508116037,74
155,5,14,315.45205479452056,312.7345554982995,73
155,5,15,305.0135135135135,312.19673296931137,74
155,5,16,292.05479452054794,301.5887831475584,73
155,5,17,290.027397260274,295.61554187443534,73
155,5,18,287.94594594594594,290.52199729852316,74
155,5,19,232.81333333333333,234.61682137183868,75
155,5,20,171.83783783783784,168.80907109785895,74
155,5,21,128.93243243243242,126.52405665091717,74
155,5,22,109.89189189189189,106.29104045123253,74
155,5,23,85.08,85.91516806428882,75
155,6,0,39.02739726027397,38.9329045897122,73
155,6,1,17.68918918918919,17.023608457825905,74
155,6,2,9.666666666666666,8.929196261852233,72
155,6,3,7.756756756756757,7.916549658666104,74
155,6,4,8.73972602739726,9.438518797579604,73
155,6,5,15.835616438356164,16.046763051476475,73
155,6,6,36.24324324324324,37.01991482122032,74
155,6,7,66.6,67.72810572219657,75
155,6,8,109.4054054054054,109.34103371895081,74
155,6,9,168.51351351351352,173.95704844865247,74
155,6,10,225.82432432432432,230.19792962908588,74
155,6,11,269.7945205479452,273.4814466133236,73
155,6,12,298.1081081081081,291.40327920193704,74
155,6,13,295.7837837837838,291.59743701240825,74
155,6,14,271.8918918918919,266.8248724924158,74
155,6,15,249.81333333333333,257.32833662824856,75
155,6,16,239.98648648648648,252.66920741286083,74
155,6,17,221.4189189189189,222.35323206098965,74
155,6,18,193.66666666666666,197.53120639224346,75
155,6,19,139.93243243243242,137.71771536555815,74
155,6,20,103.48648648648648,103.57898236582365,74
155,6,21,72.48648648648648,74.00061371852722,74
155,6,22,63.567567567567565,65.58039487728148,74
155,6,23,48.82432432432432,49.061176771713065,74
156,0,0,11.767123287671232,11.405682631538298,73
156,0,1,3.183098591549296,3.662802891863186,71
156,0,2,2.923076923076923,2.878863580030441,65
156,0,3,4.277777777777778,3.933870637956831,72
156,0,4,8.164383561643836,8.802193918540821,73
156,0,5,30.866666666666667,29.459744104240453,75
156,0,6,98.81333333333333,97.64029840564379,75
156,0,7,267.8666666666667,258.65578345487637,75
156,0,8,415.6933333333333,413.6277906679771,75
156,0,9,258.72,254.24118831281012,75
156,0,10,174.72,171.51695013903029,75
156,0,11,150.82666666666665,157.556728732869,75
156,0,12,155.53333333333333,160.39663967250806,75
156,0,13,164.93333333333334,163.02817283841986,75
156,0,14,179.13333333333333,185.3549902087055,75
156,0,15,224.70666666666668,217.3185197468303,75
156,0,16,231.45333333333335,218.55326920932458,75
156,0,17,239.94666666666666,228.97270477069304,75
156,0,18,191.18666666666667,192.77996935778694,75
156,0,19,119.28,119.20066631958524,75
156,0,20,89.12,89.5403081547855,75
156,0,21,51.346666666666664,52.59596576583401,75
156,0,22,34.42666666666667,35.82874896782776,75
156,0,23,23.213333333333335,25.356428333195954,75
156,1,0,10.567567567567568,11.423337806817567,74
156,1,1,3.5757575757575757,3.608413170962382,66
156,1,2,2.769230769230769,2.8405374566993746,65
156,1,3,3.918918918918919,3.8360120989570166,74
156,1,4,10.643835616438356,10.251802361778743,73
156,1,5,32.13333333333333,29.97527708404043,75
156,1,6,111.09333333333333,111.48243536257877,75
156,1,7,321.41333333333336,292.34088989661007,75
156,1,8,523.6666666666666,509.2250178612424,75
156,1,9,320.81333333333333,302.9861975634633,75
156,1,10,191.8,189.6125730517248,75
156,1,11,162.46666666666667,174.21025988788412,75
156,1,12,167.86666666666667,173.74404730610883,75
156,1,13,170.62666666666667,176.69613283608433,75
156,1,14,188.69333333333333,201.24807633934992,75
156,1,15,237.16,233.03449665640994,75
156,1,16,239.38666666666666,236.73782914488615,75
156,1,17,254.86666666666667,247.142339549494,75
156,1,18,222.62666666666667,217.52122542912045,75
156,1,19,133.14666666666668,131.91768074796423,75
156,1,20,93.81333333333333,94.25851004825681,75
156,1,21,63.04,59.418700914753146,75
156,1,22,36.56,36.86890676110688,75
156,1,23,22.786666666666665,25.522279367151096,75
156,2,0,12.266666666666667,12.13331838228649,75
156,2,1,3.985294117647059,4.019519530026495,68
156,2,2,3.085714285714286,3.03746860464017,70
156,2,3,4.351351351351352,3.8672433000207898,74
156,2,4,9.466666666666667,10.04496794069392,75
156,2,5,30.36842105263158,28.737715801413383,76
156,2,6,111.48684210526316,110.39889826632417,76
156,2,7,316.60526315789474,288.55724509446844,76
156,2,8,515.1052631578947,504.4105126385139,76
156,2,9,324.2368421052632,299.9488155355817,76
156,2,10,194.0921052631579,188.98291096064995,76
156,2,11,170.21052631578948,174.52445888181006,76
156,2,12,173.67105263157896,173.76597871771042,76
156,2,13,177.85526315789474,176.78339196280427,76
156,2,14,187.6184210526316,200.85810602873832,76
156,2,15,240.9078947368421,231.92960471700152,76
156,2,16,250.23684210526315,235.50468123885102,76
156,2,17,252.07894736842104,246.46692087583347,76
156,2,18,217.55263157894737,216.933209398376,76
156,2,19,132.39473684210526,135.98266215518723,76
156,2,20,94.13157894736842,99.43387511530148,76
156,2,21,63.13157894736842,62.4331477189668,76
156,2,22,36.973684210526315,38.46864272297214,76
156,2,23,26.75,26.228983594308858,76
156,3,0,13.013513513513514,12.125246783922536,74
156,3,1,3.842857142857143,3.9884249623768175,70
156,3,2,3.0615384615384613,3.131438349889109,65
156,3,3,4.0,3.9203731719521056,68
156,3,4,10.905405405405405,10.162381910339816,74
156,3,5,29.866666666666667,28.675831866586293,75
156,3,6,111.4,108.7680079723752,75
156,3,7,299.6933333333333,285.15098611346116,75
156,3,8,488.36,494.48891843810816,75
156,3,9,313.0133333333333,294.4343563506291,75
156,3,10,197.34666666666666,188.37587413520393,75
156,3,11,171.36,176.99712161384997,75
156,3,12,170.81333333333333,177.1160201018504,75
156,3,13,182.36,183.19795701060366,75
156,3,14,193.52,205.82071120793663,75
156,3,15,233.17333333333335,231.03814254206333,75
156,3,16,253.04,235.945657340144,75
156,3,17,255.57333333333332,250.72867613544776,75
156,3,18,221.1081081081081,218.93894505383798,74
156,3,19,139.05333333333334,139.33151495841398,75
156,3,20,106.36,104.83808484942247,75
156,3,21,64.18666666666667,61.94349505022507,75
156,3,22,40.013333333333335,40.45576575250562,75
156,3,23,27.2,26.190506332269734,75
156,4,0,12.64864864864865,13.112752909011265,74
156,4,1,3.9859154929577465,3.7202047420686064,71
156,4,2,2.433333333333333,3.0603188835355235,60
156,4,3,3.3194444444444446,3.727463732328088,72
156,4,4,9.972972972972974,9.843387468215015,74
156,4,5,29.44,29.250636836608184,75
156,4,6,99.4,98.32805208049288,75
156,4,7,254.76,252.0946377741662,75
156,4,8,363.6933333333333,375.72588810335384,75
156,4,9,251.18666666666667,269.58156457998336,75
156,4,10,191.34666666666666,187.50299773454998,75
156,4,11,177.02666666666667,181.42240650995683,75
156,4,12,181.02666666666667,187.26844589437505,75
156,4,13,189.73333333333332,189.40243277339852,75
156,4,14,218.74666666666667,210.95499096698217,75
156,4,15,238.33333333333334,241.18697505415108,75
156,4,16,259.2266666666667,245.14993716679538,75
156,4,17,292.1333333333333,263.10582294236855,75
156,4,18,266.58666666666664,244.33926631449626,75
156,4,19,178.85333333333332,160.53023008404492,75
156,4,20,134.21333333333334,125.51545345079202,75
156,4,21,92.94666666666667,84.62309896287572,75
156,4,22,62.64,58.11711473477492,75
156,4,23,43.626666666666665,41.811784059271034,75
156,5,0,22.643835616438356,22.554046541756005,73
156,5,1,8.375,7.991413455183034,72
156,5,2,4.318840579710145,4.49286903955864,69
156,5,3,4.013888888888889,4.653801570724071,72
156,5,4,5.507042253521127,5.46880788540976,71
156,5,5,11.493150684931507,11.816686340459588,73
156,5,6,31.15068493150685,32.0432837225729,73
156,5,7,59.66216216216216,76.16992575437935,74
156,5,8,107.42465753424658,107.32325480875662,73
156,5,9,141.98648648648648,148.2151646046568,74
156,5,10,165.46575342465752,167.58886546077846,73
156,5,11,182.86301369863014,182.6452855443163,73
156,5,12,192.8082191780822,189.49570609008322,73
156,5,13,194.41095890410958,188.78767667478448,73
156,5,14,178.24657534246575,177.95671705890027,73
156,5,15,171.67123287671234,182.02811689597215,73
156,5,16,167.3972602739726,186.93806349621354,73
156,5,17,174.67123287671234,202.87749019744632,73
156,5,18,169.04109589041096,172.82444698933585,73
156,5,19,134.013698630137,132.9415532228012,73
156,5,20,108.61643835616438,108.00428864690902,73
156,5,21,74.23287671232876,75.24772918116501,73
156,5,22,58.189189189189186,53.66299060608269,74
156,5,23,42.06849315068493,40.69556865707259,73
156,6,0,21.10958904109589,21.32376746791071,73
156,6,1,8.63013698630137,8.097079973737845,73
156,6,2,5.549295774647887,4.844840875328847,71
156,6,3,5.3561643835616435,5.158060316490725,73
156,6,4,5.2465753424657535,5.114924137083906,73
156,6,5,10.32876712328767,11.010813325042227,73
156,6,6,26.84931506849315,26.902658621872572,73
156,6,7,47.42465753424658,46.66762741981706,73
156,6,8,93.08219178082192,88.00476064866153,73
156,6,9,125.16438356164383,122.40026304272506,73
156,6,10,153.4794520547945,149.74882643210995,73
156,6,11,162.67123287671234,159.79039149849896,73
156,6,12,168.06849315068493,162.98323994816866,73
156,6,13,168.5068493150685,161.76848358279793,73
156,6,14,156.57534246575344,151.5085996468692,73
156,6,15,146.94520547945206,140.48913184701675,73
156,6,16,141.68493150684932,139.5977999846127,73
156,6,17,135.53424657534248,137.0359229764553,73
156,6,18,118.82191780821918,119.47459835392927,73
156,6,19,84.17333333333333,83.65411950949787,75
156,6,20,66.63013698630137,67.33062529052339,73
156,6,21,44.78378378378378,45.79352836425228,74
156,6,22,32.71621621621622,33.29224494324449,74
156,6,23,21.37837837837838,22.153279243038735,74
157,0,0,15.91891891891892,16.998981731411927,74
157,0,1,3.5217391304347827,3.812198082543508,69
157,0,2,2.476923076923077,2.6383191855983177,65
157,0,3,2.087719298245614,2.2922010225700693,57
157,0,4,3.611111111111111,3.9525062461173417,72
157,0,5,19.866666666666667,18.873168387994763,75
157,0,6,97.29333333333334,93.61077659334836,75
157,0,7,372.0133333333333,365.41513522011655,75
157,0,8,659.48,646.5578948034413,75
157,0,9,419.9866666666667,413.64371118332406,75
157,0,10,282.1066666666667,264.7704555938887,75
157,0,11,269.88,260.2010631966565,75
157,0,12,292.8666666666667,298.94436812454575,75
157,0,13,315.74666666666667,310.55190084761836,75
157,0,14,436.72,419.373024378343,75
157,0,15,689.7333333333333,683.2583869714654,75
157,0,16,793.28,794.2368221448411,75
157,0,17,820.32,813.2390198498307,75
157,0,18,573.68,564.0143624075502,75
157,0,19,332.16,315.5043511161404,75
157,0,20,218.78666666666666,201.14543982305284,75
157,0,21,123.0,118.24176270450761,75
157,0,22,80.45333333333333,78.19310089960027,75
157,0,23,50.12,49.486889760533835,75
157,1,0,19.653333333333332,17.767842588021793,75
157,1,1,3.772727272727273,3.9663488155103135,66
157,1,2,2.3088235294117645,2.6198211919371097,68
157,1,3,2.4375,2.324182055449,64
157,1,4,4.054794520547945,4.009372737242346,73
157,1,5,19.2,19.210106275342426,75
157,1,6,112.69333333333333,104.87848943413692,75
157,1,7,451.8,439.38626297554435,75
157,1,8,828.0533333333333,798.9759932942724,75
157,1,9,535.9333333333333,525.0802454255263,75
157,1,10,326.32,302.0216130730845,75
157,1,11,304.38666666666666,298.5251296225679,75
157,1,12,312.4533333333333,328.8551412515928,75
157,1,13,325.49333333333334,343.6536575513451,75
157,1,14,465.4,461.74838621052146,75
157,1,15,788.6533333333333,773.7939705692381,75
157,1,16,858.2533333333333,873.983684116717,75
157,1,17,925.9066666666666,899.7914261455093,75
157,1,18,643.96,642.1334558825995,75
157,1,19,379.24,356.18723243043115,75
157,1,20,242.72,221.09391419793107,75
157,1,21,135.28,125.58668604623114,75
157,1,22,83.13333333333334,82.28986207384804,75
157,1,23,50.626666666666665,51.01718037426358,75
157,2,0,20.06578947368421,18.94819706721288,76
157,2,1,4.736111111111111,4.963209148342553,72
157,2,2,2.8358208955223883,3.0247016740335257,67
157,2,3,2.3384615384615386,2.4999101415475407,65
157,2,4,3.945945945945946,4.033953333982643,74
157,2,5,21.44736842105263,19.864226387758325,76
157,2,6,110.3157894736842,103.33648865359001,76
157,2,7,444.1578947368421,434.58209082488867,76
157,2,8,827.3552631578947,791.9095528092084,76
157,2,9,531.7894736842105,518.875969914304,76
157,2,10,328.9342105263158,302.3937346782808,76
157,2,11,314.3157894736842,303.45471380103396,76
157,2,12,331.8157894736842,327.6245555116894,76
157,2,13,349.8421052631579,342.5351765330352,76
157,2,14,469.9736842105263,462.8406758351823,76
157,2,15,786.7105263157895,766.1588696290352,76
157,2,16,874.9868421052631,866.057553812363,76
157,2,17,895.1052631578947,887.7426962523448,76
157,2,18,636.7763157894736,632.3328552531292,76
157,2,19,378.44736842105266,354.21256903759127,76
157,2,20,234.68421052631578,220.8542144676475,76
157,2,21,132.48684210526315,125.29397687511046,76
157,2,22,91.53947368421052,82.92015337159869,76
157,2,23,55.19736842105263,52.994936699548326,76
157,3,0,21.08108108108108,19.416005986269166,74
157,3,1,5.465753424657534,5.313086021500129,73
157,3,2,3.4,3.471708439212331,60
157,3,3,2.634920634920635,2.639023216722579,63
157,3,4,3.918918918918919,4.082805213179089,74
157,3,5,18.48,18.656122822264297,75
157,3,6,101.88,97.32604105246823,75
157,3,7,418.37333333333333,424.35866984575927,75
157,3,8,773.9466666666667,770.4094402557836,75
157,3,9,508.04,507.14686519353495,75
157,3,10,324.96,300.6586267247005,75
157,3,11,309.3466666666667,300.46795211465906,75
157,3,12,318.76,330.3450060518495,75
157,3,13,343.2133333333333,343.5675781933634,75
157,3,14,475.02666666666664,461.7870700844092,75
157,3,15,772.5466666666666,768.3982935234513,75
157,3,16,857.1333333333333,850.395224866441,75
157,3,17,903.0666666666667,875.7754670919236,75
157,3,18,632.5733333333334,629.6697225497782,75
157,3,19,363.88,354.54093379388394,75
157,3,20,232.69333333333333,221.1819094731686,75
157,3,21,135.25333333333333,126.98152577567676,75
157,3,22,87.88,84.65074156035767,75
157,3,23,59.68,58.88635017834975,75
157,4,0,19.56,19.170178070015794,75
157,4,1,5.027397260273973,4.670504783943238,73
157,4,2,3.9130434782608696,3.5820469680498377,69
157,4,3,2.3968253968253967,2.5238961650552727,63
157,4,4,4.702702702702703,4.210106400810569,74
157,4,5,19.013333333333332,18.762751621321502,75
157,4,6,94.36,92.64856375735208,75
157,4,7,337.6933333333333,333.6411137626057,75
157,4,8,539.1333333333333,553.5546148551045,75
157,4,9,382.94666666666666,384.96642934370993,75
157,4,10,300.6933333333333,309.8697243194064,75
157,4,11,308.81333333333333,308.95807368749087,75
157,4,12,351.06666666666666,339.824943918584,75
157,4,13,380.05333333333334,356.39938063956305,75
157,4,14,511.3466666666667,469.2240718185962,75
157,4,15,815.28,788.3375530418341,75
157,4,16,820.0133333333333,840.2634333264671,75
157,4,17,838.48,854.5202011071422,75
157,4,18,628.1066666666667,598.77850305894,75
157,4,19,381.62666666666667,379.67838636202026,75
157,4,20,246.61333333333334,243.60336876525378,75
157,4,21,154.78666666666666,151.50616225249286,75
157,4,22,104.8,107.7500335038349,75
157,4,23,71.76,71.30670103708098,75
